date,type,heatindexm,windchillm,wdire,wdird,windchilli,hail,heatindexi,precipi,thunder,pressurei,snow,pressurem,fog,icon,precipm,conds,tornado,hum,tempi,tempm,dewptm,rain,dewpti,visi,vism,wgusti,metar,wgustm,wspdi,wspdm,
20160331,06:00,-9999,-999,SE,130,-999,0,-9999,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,74,78.8,26.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 302300Z 13005KT 090V170 9999 FEW020 26/21 Q1012 NOSIG,-9999.0,5.8,9.3,
20160331,06:30,-9999,-999,ESE,120,-999,0,-9999,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,74,78.8,26.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 302330Z 12006KT 070V150 CAVOK 26/21 Q1013 NOSIG,-9999.0,6.9,11.1,
20160331,07:00,28.9,-999,ESE,120,-999,0,83.9,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,70,80.6,27.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 310000Z 12006KT 090V150 CAVOK 27/21 Q1013 NOSIG,-9999.0,6.9,11.1,
20160331,07:30,30.7,-999,ESE,110,-999,0,87.2,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,70,82.4,28.0,22.0,0,71.6,-9999.0,-9999.0,-9999.0,METAR VVTS 310030Z 11006KT 070V160 CAVOK 28/22 Q1013 NOSIG,-9999.0,6.9,11.1,
20160331,08:00,30.2,-999,ESE,110,-999,0,86.3,-9999.00,0,29.95,0,1014,0,clear,-9999.00,Clear,0,66,82.4,28.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 310100Z 11007KT 080V140 CAVOK 28/21 Q1014 NOSIG,-9999.0,8.1,13.0,
20160331,08:30,31.3,-999,ESE,120,-999,0,88.4,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Partly Cloudy,0,62,84.2,29.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 310130Z 12009KT 070V160 9999 FEW020 29/21 Q1014 NOSIG,-9999.0,10.4,16.7,
20160331,09:00,32.4,-999,ESE,120,-999,0,90.4,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Partly Cloudy,0,58,86.0,30.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 310200Z 12010KT 080V160 9999 FEW020 30/21 Q1014 NOSIG,-9999.0,11.5,18.5,
20160331,09:30,33.0,-999,SE,130,-999,0,91.4,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Partly Cloudy,0,52,87.8,31.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 310230Z 13009KT 080V170 9999 FEW020 31/20 Q1014 NOSIG,-9999.0,10.4,16.7,
20160331,10:00,33.7,-999,SSE,150,-999,0,92.6,-9999.00,0,29.95,0,1014,0,partlycloudy,-9999.00,Scattered Clouds,0,55,87.8,31.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 310300Z 15007KT 080V190 9999 SCT020 31/21 Q1014 NOSIG,-9999.0,8.1,13.0,
20160331,10:30,34.9,-999,SE,140,-999,0,94.7,-9999.00,0,29.92,0,1013,0,partlycloudy,-9999.00,Scattered Clouds,0,52,89.6,32.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 310330Z 14006KT 9999 SCT020 32/21 Q1013 NOSIG,-9999.0,6.9,11.1,
20160331,11:00,34.1,-999,Variable,0,-999,0,93.4,-9999.00,0,29.92,0,1013,0,partlycloudy,-9999.00,Scattered Clouds,0,49,89.6,32.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 310400Z VRB06KT 9999 SCT020 32/20 Q1013 NOSIG,-9999.0,6.9,11.1,
20160331,11:30,35.2,-999,Variable,0,-999,0,95.4,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,46,91.4,33.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 310430Z VRB04KT 9999 SCT020 33/20 Q1012 NOSIG,-9999.0,4.6,7.4,
20160331,12:00,36.0,-999,Variable,0,-999,0,96.8,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Scattered Clouds,0,49,91.4,33.0,21.0,0,69.8,6.2,10.0,25.3,METAR VVTS 310500Z VRB05G22KT 9999 SCT020 33/21 Q1012 NOSIG,40.7,5.8,9.3,
20160331,12:30,35.2,-999,Variable,0,-999,0,95.4,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Scattered Clouds,0,46,91.4,33.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 310530Z VRB05KT 9999 SCT020 33/20 Q1011 NOSIG,-9999.0,5.8,9.3,
20160331,13:00,35.2,-999,Variable,0,-999,0,95.4,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Scattered Clouds,0,46,91.4,33.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 310600Z VRB04KT 9999 SCT020 33/20 Q1011 NOSIG,-9999.0,4.6,7.4,
20160331,13:30,36.5,-999,SSE,150,-999,0,97.7,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Scattered Clouds,0,44,93.2,34.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 310630Z 15008KT 120V200 9999 SCT020 34/20 Q1010 NOSIG,-9999.0,9.2,14.8,
20160331,14:00,36.5,-999,SSE,150,-999,0,97.7,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Scattered Clouds,0,44,93.2,34.0,20.0,0,68.0,6.2,10.0,21.9,METAR VVTS 310700Z 15008G19KT 080V200 9999 SCT020 34/20 Q1010 NOSIG,35.2,9.2,14.8,
20160331,14:30,36.5,-999,Variable,0,-999,0,97.7,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Scattered Clouds,0,44,93.2,34.0,20.0,0,68.0,6.2,10.0,24.2,METAR VVTS 310730Z VRB09G21KT 9999 SCT020 34/20 Q1009 NOSIG,38.9,10.4,16.7,
20160331,15:00,37.1,-999,South,170,-999,0,98.8,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Scattered Clouds,0,46,93.2,34.0,21.0,0,69.8,6.2,10.0,24.2,METAR VVTS 310800Z 17009G21KT 100V240 9999 SCT020 34/21 Q1009 NOSIG,38.9,10.4,16.7,
20160331,15:30,36.5,-999,South,170,-999,0,97.7,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Scattered Clouds,0,44,93.2,34.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 310830Z 17011KT 120V200 9999 SCT020 34/20 Q1009 NOSIG,-9999.0,12.7,20.4,
20160331,16:00,35.2,-999,South,180,-999,0,95.4,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Scattered Clouds,0,46,91.4,33.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 310900Z 18011KT 140V210 9999 SCT020 33/20 Q1009 NOSIG,-9999.0,12.7,20.4,
20160331,16:30,34.1,-999,South,180,-999,0,93.4,-9999.00,0,29.80,0,1009,0,clear,-9999.00,Clear,0,49,89.6,32.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 310930Z 18011KT 140V220 CAVOK 32/20 Q1009 NOSIG,-9999.0,12.7,20.4,
20160331,17:00,34.1,-999,South,170,-999,0,93.4,-9999.00,0,29.80,0,1009,0,clear,-9999.00,Clear,0,49,89.6,32.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 311000Z 17010KT 140V200 CAVOK 32/20 Q1009 NOSIG,-9999.0,11.5,18.5,
20160331,17:30,32.4,-999,SSE,150,-999,0,90.4,-9999.00,0,29.83,0,1010,0,clear,-9999.00,Clear,0,49,87.8,31.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 311030Z 15009KT 130V200 CAVOK 31/19 Q1010 NOSIG,-9999.0,10.4,16.7,
20160331,18:00,32.4,-999,South,180,-999,0,90.4,-9999.00,0,29.83,0,1010,0,clear,-9999.00,Clear,0,58,86.0,30.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 311100Z 18010KT 130V230 CAVOK 30/21 Q1010 NOSIG,-9999.0,11.5,18.5,
20160331,18:30,32.0,-999,South,180,-999,0,89.6,-9999.00,0,29.83,0,1010,0,clear,-9999.00,Clear,0,66,84.2,29.0,22.0,0,71.6,-9999.0,-9999.0,-9999.0,METAR VVTS 311130Z 18010KT 150V210 CAVOK 29/22 Q1010 NOSIG,-9999.0,11.5,18.5,
20160331,19:00,30.2,-999,South,170,-999,0,86.3,-9999.00,0,29.86,0,1011,0,clear,-9999.00,Clear,0,66,82.4,28.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 311200Z 17009KT 140V210 CAVOK 28/21 Q1011 NOSIG,-9999.0,10.4,16.7,
20160331,19:30,30.7,-999,SSE,150,-999,0,87.2,-9999.00,0,29.86,0,1011,0,clear,-9999.00,Clear,0,70,82.4,28.0,22.0,0,71.6,-9999.0,-9999.0,-9999.0,METAR VVTS 311230Z 15008KT 120V180 CAVOK 28/22 Q1011 NOSIG,-9999.0,9.2,14.8,
20160331,20:00,30.2,-999,SSE,150,-999,0,86.3,-9999.00,0,29.86,0,1011,0,clear,-9999.00,Clear,0,66,82.4,28.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 311300Z 15008KT 120V190 CAVOK 28/21 Q1011 NOSIG,-9999.0,9.2,14.8,
20160331,20:30,30.7,-999,SSE,150,-999,0,87.2,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,70,82.4,28.0,22.0,0,71.6,-9999.0,-9999.0,-9999.0,METAR VVTS 311330Z 15008KT 110V190 CAVOK 28/22 Q1012 NOSIG,-9999.0,9.2,14.8,
20160331,21:00,30.7,-999,SSE,150,-999,0,87.2,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,70,82.4,28.0,22.0,0,71.6,-9999.0,-9999.0,-9999.0,METAR VVTS 311400Z 15006KT 130V190 CAVOK 28/22 Q1012 NOSIG,-9999.0,6.9,11.1,
20160331,21:30,30.7,-999,SSE,150,-999,0,87.2,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,70,82.4,28.0,22.0,0,71.6,-9999.0,-9999.0,-9999.0,METAR VVTS 311430Z 15006KT 120V200 CAVOK 28/22 Q1012 NOSIG,-9999.0,6.9,11.1,
20160331,22:00,29.2,-999,SSE,160,-999,0,84.6,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,74,80.6,27.0,22.0,0,71.6,-9999.0,-9999.0,-9999.0,METAR VVTS 311500Z 16005KT 130V190 CAVOK 27/22 Q1013 NOSIG,-9999.0,5.8,9.3,
20160331,22:30,29.2,-999,SSE,150,-999,0,84.6,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,74,80.6,27.0,22.0,0,71.6,-9999.0,-9999.0,-9999.0,METAR VVTS 311530Z 15006KT 130V200 CAVOK 27/22 Q1013 NOSIG,-9999.0,6.9,11.1,
20160331,23:00,29.2,-999,SSE,150,-999,0,84.6,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 311600Z 15007KT 120V180 9999 FEW017 27/22 Q1012 NOSIG,-9999.0,8.1,13.0,
20160331,23:30,29.2,-999,SE,140,-999,0,84.6,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 311630Z 14006KT 9999 FEW017 27/22 Q1012 NOSIG,-9999.0,6.9,11.1,
20160401,00:00,29.2,-999,SE,130,-999,0,84.6,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 311700Z 13007KT 9999 FEW017 27/22 Q1012 NOSIG,-9999.0,8.1,13.0,
20160401,00:30,29.2,-999,SE,140,-999,0,84.6,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 311730Z 14007KT 9999 FEW017 27/22 Q1012 NOSIG,-9999.0,8.1,13.0,
20160401,01:00,29.2,-999,SE,140,-999,0,84.6,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 311800Z 14006KT 9999 FEW017 27/22 Q1011 NOSIG,-9999.0,6.9,11.1,
20160401,01:30,29.2,-999,SE,140,-999,0,84.6,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 311830Z 14004KT 9999 FEW017 27/22 Q1011 NOSIG,-9999.0,4.6,7.4,
20160401,02:00,29.2,-999,SE,130,-999,0,84.6,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 311900Z 13006KT 110V170 9999 FEW017 27/22 Q1011 NOSIG,-9999.0,6.9,11.1,
20160401,02:30,29.2,-999,SE,140,-999,0,84.6,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 311930Z 14007KT 9999 FEW017 27/22 Q1010 NOSIG,-9999.0,8.1,13.0,
20160401,03:00,-9999,-999,SE,130,-999,0,-9999,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,78,78.8,26.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 312000Z 13008KT 9999 FEW017 26/22 Q1010 NOSIG,-9999.0,9.2,14.8,
20160401,03:30,-9999,-999,SE,130,-999,0,-9999,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,78,78.8,26.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 312030Z 13007KT 9999 FEW017 26/22 Q1010 NOSIG,-9999.0,8.1,13.0,
20160401,04:00,-9999,-999,ESE,120,-999,0,-9999,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,78,78.8,26.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 312100Z 12008KT 9999 FEW017 26/22 Q1010 NOSIG,-9999.0,9.2,14.8,
20160401,04:30,-9999,-999,SE,130,-999,0,-9999,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,78,78.8,26.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 312130Z 13009KT 9999 FEW017 26/22 Q1010 NOSIG,-9999.0,10.4,16.7,
20160401,05:00,-9999,-999,ESE,120,-999,0,-9999,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,74,78.8,26.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 312200Z 12008KT 9999 FEW017 26/21 Q1010 NOSIG,-9999.0,9.2,14.8,
20160401,05:30,-9999,-999,ESE,120,-999,0,-9999,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,74,78.8,26.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 312230Z 12007KT 080V140 9999 FEW017 26/21 Q1011,-9999.0,8.1,13.0,
20160401,06:00,-9999,-999,ESE,110,-999,0,-9999,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,74,78.8,26.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 312300Z 11009KT 9999 FEW017 26/21 Q1011 NOSIG,-9999.0,10.4,16.7,
20160401,06:30,28.9,-999,ESE,110,-999,0,83.9,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,70,80.6,27.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 312330Z 11008KT 9999 FEW017 27/21 Q1011 NOSIG,-9999.0,9.2,14.8,
20160401,07:00,28.9,-999,ESE,110,-999,0,83.9,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,70,80.6,27.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010000Z 11009KT CAVOK 27/21 Q1012 NOSIG,-9999.0,10.4,16.7,
20160401,07:30,30.2,-999,ESE,110,-999,0,86.3,-9999.00,0,29.89,0,1012,0,clear,-9999.00,Clear,0,66,82.4,28.0,21.0,0,69.8,-9999.0,-9999.0,23.0,METAR VVTS 010030Z 11009G20KT 080V150 CAVOK 28/21 Q1012 NOSIG,37.0,10.4,16.7,
20160401,08:00,31.3,-999,East,100,-999,0,88.4,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,62,84.2,29.0,21.0,0,69.8,-9999.0,-9999.0,-9999.0,METAR VVTS 010100Z 10010KT CAVOK 29/21 Q1013 NOSIG,-9999.0,11.5,18.5,
20160401,08:30,31.9,-999,ESE,110,-999,0,89.4,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,55,86.0,30.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 010130Z 11011KT CAVOK 30/20 Q1013 NOSIG,-9999.0,12.7,20.4,
20160401,09:00,31.9,-999,ESE,120,-999,0,89.4,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,55,86.0,30.0,20.0,0,68.0,-9999.0,-9999.0,25.3,METAR VVTS 010200Z 12009G22KT 080V160 CAVOK 30/20 Q1013 NOSIG,40.7,10.4,16.7,
20160401,09:30,33.0,-999,East,90,-999,0,91.4,-9999.00,0,29.92,0,1013,0,clear,-9999.00,Clear,0,52,87.8,31.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 010230Z 09010KT CAVOK 31/20 Q1013 NOSIG,-9999.0,11.5,18.5,
20160401,10:00,34.1,-999,ESE,110,-999,0,93.4,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,49,89.6,32.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 010300Z 11006KT 050V210 9999 FEW020 32/20 Q1012 NOSIG,-9999.0,6.9,11.1,
20160401,10:30,36.0,-999,ESE,110,-999,0,96.8,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,49,91.4,33.0,21.0,0,69.8,6.2,10.0,26.5,METAR VVTS 010330Z 11007G23KT 080V180 9999 FEW020 33/21 Q1012 NOSIG,42.6,8.1,13.0,
20160401,11:00,35.2,-999,ESE,110,-999,0,95.4,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,46,91.4,33.0,20.0,0,68.0,6.2,10.0,24.2,METAR VVTS 010400Z 11007G21KT 060V160 9999 FEW020 33/20 Q1012 NOSIG,38.9,8.1,13.0,
20160401,11:30,34.5,-999,ESE,120,-999,0,94.0,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Scattered Clouds,0,43,91.4,33.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 010430Z 12006KT 050V200 9999 SCT020 33/19 Q1011 NOSIG,-9999.0,6.9,11.1,
20160401,12:00,36.9,-999,ESE,110,-999,0,98.5,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Scattered Clouds,0,39,95.0,35.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 010500Z 11007KT 070V150 9999 SCT020 35/19 Q1010 NOSIG,-9999.0,8.1,13.0,
20160401,12:30,34.9,-999,ESE,110,-999,0,94.9,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Scattered Clouds,0,38,93.2,34.0,18.0,0,64.4,6.2,10.0,-9999.0,METAR VVTS 010530Z 11008KT 060V150 9999 SCT020 34/18 Q1010 NOSIG,-9999.0,9.2,14.8,
20160401,13:00,36.9,-999,Variable,0,-999,0,98.5,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Scattered Clouds,0,39,95.0,35.0,19.0,0,66.2,6.2,10.0,19.6,METAR VVTS 010600Z VRB06G17KT 9999 SCT020 35/19 Q1009 NOSIG,31.5,6.9,11.1,
20160401,13:30,36.9,-999,Variable,0,-999,0,98.5,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Scattered Clouds,0,39,95.0,35.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 010630Z VRB07KT 9999 SCT020 35/19 Q1009 NOSIG,-9999.0,8.1,13.0,
20160401,14:00,36.9,-999,SE,130,-999,0,98.5,-9999.00,0,29.77,0,1008,0,partlycloudy,-9999.00,Scattered Clouds,0,39,95.0,35.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 010700Z 13004KT 270V030 9999 SCT020 35/19 Q1008 NOSIG,-9999.0,4.6,7.4,
20160401,14:30,36.9,-999,SE,140,-999,0,98.5,-9999.00,0,29.77,0,1008,0,partlycloudy,-9999.00,Scattered Clouds,0,39,95.0,35.0,19.0,0,66.2,6.2,10.0,-9999.0,METAR VVTS 010730Z 14008KT 080V210 9999 SCT020 35/19 Q1008 NOSIG,-9999.0,9.2,14.8,
20160401,15:00,37.5,-999,South,190,-999,0,99.5,-9999.00,0,29.74,0,1007,0,partlycloudy,-9999.00,Partly Cloudy,0,41,95.0,35.0,20.0,0,68.0,6.2,10.0,23.0,METAR VVTS 010800Z 19008G20KT 150V230 9999 FEW020 35/20 Q1007 NOSIG,37.0,9.2,14.8,
20160401,15:30,37.5,-999,South,180,-999,0,99.5,-9999.00,0,29.74,0,1007,0,clear,-9999.00,Clear,0,41,95.0,35.0,20.0,0,68.0,-9999.0,-9999.0,26.5,METAR VVTS 010830Z 18011G23KT 130V210 CAVOK 35/20 Q1007 NOSIG,42.6,12.7,20.4,
20160401,16:00,36.5,-999,Variable,0,-999,0,97.7,-9999.00,0,29.74,0,1007,0,clear,-9999.00,Clear,0,44,93.2,34.0,20.0,0,68.0,-9999.0,-9999.0,28.8,METAR VVTS 010900Z VRB10G25KT CAVOK 34/20 Q1007 NOSIG,46.3,11.5,18.5,
20160401,16:30,34.5,-999,SSE,160,-999,0,94.0,-9999.00,0,29.77,0,1008,0,clear,-9999.00,Clear,0,43,91.4,33.0,19.0,0,66.2,-9999.0,-9999.0,-9999.0,METAR VVTS 010930Z 16010KT 130V220 CAVOK 33/19 Q1008 NOSIG,-9999.0,11.5,18.5,
20160401,17:00,34.1,-999,SSE,160,-999,0,93.4,-9999.00,0,29.77,0,1008,0,clear,-9999.00,Clear,0,49,89.6,32.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011000Z 16010KT 140V200 CAVOK 32/20 Q1008 NOSIG,-9999.0,11.5,18.5,
20160401,17:30,33.0,-999,SSE,160,-999,0,91.4,-9999.00,0,29.77,0,1008,0,clear,-9999.00,Clear,0,52,87.8,31.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011030Z 16010KT 130V200 CAVOK 31/20 Q1008 NOSIG,-9999.0,11.5,18.5,
20160401,18:00,31.9,-999,South,170,-999,0,89.4,-9999.00,0,29.77,0,1008,0,clear,-9999.00,Clear,0,55,86.0,30.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011100Z 17010KT 130V200 CAVOK 30/20 Q1008 NOSIG,-9999.0,11.5,18.5,
20160401,18:30,31.9,-999,South,180,-999,0,89.4,-9999.00,0,29.80,0,1009,0,clear,-9999.00,Clear,0,55,86.0,30.0,20.0,0,68.0,-9999.0,-9999.0,-9999.0,METAR VVTS 011130Z 18010KT CAVOK 30/20 Q1009 NOSIG,-9999.0,11.5,18.5,
20160401,19:00,30.7,-999,South,170,-999,0,87.3,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Partly Cloudy,0,58,84.2,29.0,20.0,0,68.0,6.2,10.0,-9999.0,METAR VVTS 011200Z 17009KT 9999 FEW020 29/20 Q1009 NOSIG,-9999.0,10.4,16.7,
20160401,19:30,31.3,-999,South,180,-999,0,88.4,-9999.00,0,29.80,0,1009,0,partlycloudy,-9999.00,Partly Cloudy,0,62,84.2,29.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 011230Z 18007KT 130V220 9999 FEW020 29/21 Q1009 NOSIG,-9999.0,8.1,13.0,
20160401,20:00,30.2,-999,South,170,-999,0,86.3,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,66,82.4,28.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 011300Z 17008KT 140V200 9999 FEW020 28/21 Q1010 NOSIG,-9999.0,9.2,14.8,
20160401,20:30,30.7,-999,SE,140,-999,0,87.2,-9999.00,0,29.83,0,1010,0,partlycloudy,-9999.00,Partly Cloudy,0,70,82.4,28.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 011330Z 14007KT 120V180 9999 FEW020 28/22 Q1010 NOSIG,-9999.0,8.1,13.0,
20160401,21:00,30.7,-999,SSE,150,-999,0,87.2,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,70,82.4,28.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 011400Z 15006KT 9999 FEW020 28/22 Q1011 NOSIG,-9999.0,6.9,11.1,
20160401,21:30,30.2,-999,SE,140,-999,0,86.3,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,66,82.4,28.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 011430Z 14007KT 9999 FEW020 28/21 Q1011 NOSIG,-9999.0,8.1,13.0,
20160401,22:00,30.2,-999,SE,130,-999,0,86.3,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,66,82.4,28.0,21.0,0,69.8,6.2,10.0,-9999.0,METAR VVTS 011500Z 13005KT 100V170 9999 FEW020 28/21 Q1011 NOSIG,-9999.0,5.8,9.3,
20160401,22:30,30.7,-999,SSE,150,-999,0,87.2,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,70,82.4,28.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 011530Z 15005KT 100V190 9999 FEW020 28/22 Q1012 NOSIG,-9999.0,5.8,9.3,
20160401,23:00,29.2,-999,SSE,160,-999,0,84.6,-9999.00,0,29.89,0,1012,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 011600Z 16005KT 130V200 9999 FEW020 27/22 Q1012 NOSIG,-9999.0,5.8,9.3,
20160401,23:30,29.2,-999,South,170,-999,0,84.6,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 011630Z 17006KT 9999 FEW020 27/22 Q1011 NOSIG,-9999.0,6.9,11.1,
20160402,00:00,29.2,-999,South,170,-999,0,84.6,-9999.00,0,29.86,0,1011,0,partlycloudy,-9999.00,Partly Cloudy,0,74,80.6,27.0,22.0,0,71.6,6.2,10.0,-9999.0,METAR VVTS 011700Z 17005KT 130V190 9999 FEW020 27/22 Q1011 NOSIG,-9999.0,5.8,9.3,
