Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 03:00 PM,2016,01,18,15,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 04:00 PM,2016,01,18,16,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 05:00 PM,2016,01,18,17,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 06:00 PM,2016,01,18,18,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 07:00 PM,2016,01,18,19,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 08:00 PM,2016,01,18,20,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 09:00 PM,2016,01,18,21,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 10:00 PM,2016,01,18,22,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-18 11:00 PM,2016,01,18,23,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 12:00 AM,2016,01,19,00,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 01:00 AM,2016,01,19,01,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 02:00 AM,2016,01,19,02,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 03:00 AM,2016,01,19,03,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 04:00 AM,2016,01,19,04,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 05:00 AM,2016,01,19,05,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 06:00 AM,2016,01,19,06,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 07:00 AM,2016,01,19,07,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 08:00 AM,2016,01,19,08,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 09:00 AM,2016,01,19,09,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 10:00 AM,2016,01,19,10,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 11:00 AM,2016,01,19,11,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 12:00 PM,2016,01,19,12,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 01:00 PM,2016,01,19,13,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 02:00 PM,2016,01,19,14,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 03:00 PM,2016,01,19,15,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 04:00 PM,2016,01,19,16,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 05:00 PM,2016,01,19,17,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 06:00 PM,2016,01,19,18,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 07:00 PM,2016,01,19,19,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 08:00 PM,2016,01,19,20,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 09:00 PM,2016,01,19,21,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 10:00 PM,2016,01,19,22,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-19 11:00 PM,2016,01,19,23,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 12:00 AM,2016,01,20,00,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 01:00 AM,2016,01,20,01,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 02:00 AM,2016,01,20,02,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 03:00 AM,2016,01,20,03,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 04:00 AM,2016,01,20,04,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 05:00 AM,2016,01,20,05,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 06:00 AM,2016,01,20,06,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 07:00 AM,2016,01,20,07,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 08:00 AM,2016,01,20,08,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 09:00 AM,2016,01,20,09,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 10:00 AM,2016,01,20,10,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 11:00 AM,2016,01,20,11,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 12:00 PM,2016,01,20,12,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 01:00 PM,2016,01,20,13,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 02:00 PM,2016,01,20,14,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 03:00 PM,2016,01,20,15,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 04:00 PM,2016,01,20,16,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 05:00 PM,2016,01,20,17,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 06:00 PM,2016,01,20,18,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 07:00 PM,2016,01,20,19,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 08:00 PM,2016,01,20,20,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 09:00 PM,2016,01,20,21,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 10:00 PM,2016,01,20,22,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-20 11:00 PM,2016,01,20,23,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 12:00 AM,2016,01,21,00,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 01:00 AM,2016,01,21,01,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 02:00 AM,2016,01,21,02,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 03:00 AM,2016,01,21,03,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 04:00 AM,2016,01,21,04,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 05:00 AM,2016,01,21,05,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 06:00 AM,2016,01,21,06,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 07:00 AM,2016,01,21,07,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 08:00 AM,2016,01,21,08,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 09:00 AM,2016,01,21,09,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 10:00 AM,2016,01,21,10,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 11:00 AM,2016,01,21,11,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 12:00 PM,2016,01,21,12,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 01:00 PM,2016,01,21,13,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 02:00 PM,2016,01,21,14,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 03:00 PM,2016,01,21,15,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 04:00 PM,2016,01,21,16,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 05:00 PM,2016,01,21,17,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 06:00 PM,2016,01,21,18,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 07:00 PM,2016,01,21,19,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 08:00 PM,2016,01,21,20,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 09:00 PM,2016,01,21,21,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 10:00 PM,2016,01,21,22,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-21 11:00 PM,2016,01,21,23,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 12:00 AM,2016,01,22,00,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 01:00 AM,2016,01,22,01,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 02:00 AM,2016,01,22,02,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 03:00 AM,2016,01,22,03,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 04:00 AM,2016,01,22,04,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 05:00 AM,2016,01,22,05,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 06:00 AM,2016,01,22,06,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 07:00 AM,2016,01,22,07,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 08:00 AM,2016,01,22,08,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 09:00 AM,2016,01,22,09,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 10:00 AM,2016,01,22,10,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 11:00 AM,2016,01,22,11,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 12:00 PM,2016,01,22,12,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 01:00 PM,2016,01,22,13,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 02:00 PM,2016,01,22,14,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 03:00 PM,2016,01,22,15,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 04:00 PM,2016,01,22,16,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 05:00 PM,2016,01,22,17,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 06:00 PM,2016,01,22,18,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 07:00 PM,2016,01,22,19,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 08:00 PM,2016,01,22,20,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 09:00 PM,2016,01,22,21,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 10:00 PM,2016,01,22,22,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-22 11:00 PM,2016,01,22,23,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 12:00 AM,2016,01,23,00,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 01:00 AM,2016,01,23,01,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 02:00 AM,2016,01,23,02,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 03:00 AM,2016,01,23,03,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 04:00 AM,2016,01,23,04,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 05:00 AM,2016,01,23,05,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 06:00 AM,2016,01,23,06,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 07:00 AM,2016,01,23,07,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 08:00 AM,2016,01,23,08,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 09:00 AM,2016,01,23,09,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 10:00 AM,2016,01,23,10,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 11:00 AM,2016,01,23,11,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 12:00 PM,2016,01,23,12,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 01:00 PM,2016,01,23,13,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 02:00 PM,2016,01,23,14,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 03:00 PM,2016,01,23,15,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 04:00 PM,2016,01,23,16,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 05:00 PM,2016,01,23,17,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 06:00 PM,2016,01,23,18,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 07:00 PM,2016,01,23,19,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 08:00 PM,2016,01,23,20,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 09:00 PM,2016,01,23,21,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 10:00 PM,2016,01,23,22,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-23 11:00 PM,2016,01,23,23,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 12:00 AM,2016,01,24,00,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 01:00 AM,2016,01,24,01,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 02:00 AM,2016,01,24,02,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 03:00 AM,2016,01,24,03,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 04:00 AM,2016,01,24,04,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 05:00 AM,2016,01,24,05,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 06:00 AM,2016,01,24,06,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 07:00 AM,2016,01,24,07,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 08:00 AM,2016,01,24,08,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 09:00 AM,2016,01,24,09,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 10:00 AM,2016,01,24,10,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 11:00 AM,2016,01,24,11,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 12:00 PM,2016,01,24,12,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 01:00 PM,2016,01,24,13,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 02:00 PM,2016,01,24,14,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 03:00 PM,2016,01,24,15,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 04:00 PM,2016,01,24,16,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 05:00 PM,2016,01,24,17,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 06:00 PM,2016,01,24,18,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 07:00 PM,2016,01,24,19,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 08:00 PM,2016,01,24,20,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 09:00 PM,2016,01,24,21,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 10:00 PM,2016,01,24,22,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-24 11:00 PM,2016,01,24,23,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 12:00 AM,2016,01,25,00,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 01:00 AM,2016,01,25,01,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 02:00 AM,2016,01,25,02,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 03:00 AM,2016,01,25,03,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 04:00 AM,2016,01,25,04,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 05:00 AM,2016,01,25,05,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 06:00 AM,2016,01,25,06,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 07:00 AM,2016,01,25,07,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 08:00 AM,2016,01,25,08,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 09:00 AM,2016,01,25,09,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 10:00 AM,2016,01,25,10,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 11:00 AM,2016,01,25,11,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 12:00 PM,2016,01,25,12,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 01:00 PM,2016,01,25,13,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 02:00 PM,2016,01,25,14,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 03:00 PM,2016,01,25,15,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 04:00 PM,2016,01,25,16,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 05:00 PM,2016,01,25,17,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 06:00 PM,2016,01,25,18,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 07:00 PM,2016,01,25,19,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 08:00 PM,2016,01,25,20,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 09:00 PM,2016,01,25,21,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 10:00 PM,2016,01,25,22,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-25 11:00 PM,2016,01,25,23,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-26 12:00 AM,2016,01,26,00,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-26 01:00 AM,2016,01,26,01,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,2016-01-26 02:00 AM,2016,01,26,02,-999,-999,-999.0,-999.0,UG/M3,1 Hr,Missing
